iter	Accuracy	Logloss
190	0.9242424242	0.2441682109
191	0.9259259259	0.2416327238
192	0.9259259259	0.2409227849
193	0.9259259259	0.2403215185
194	0.9259259259	0.2402030497
195	0.9259259259	0.2398335061
196	0.9259259259	0.238790623
197	0.9259259259	0.2381511862
198	0.9259259259	0.2377828754
199	0.9259259259	0.2366231694
200	0.9259259259	0.2352729319
201	0.9259259259	0.2348242242
202	0.9276094276	0.2334168527
203	0.9276094276	0.2327496774
204	0.9292929293	0.2325109657
205	0.9276094276	0.2314374578
206	0.9292929293	0.2308247581
207	0.9292929293	0.2300391519
208	0.9292929293	0.2298920884
209	0.9292929293	0.2297382788
210	0.9292929293	0.2279545736
211	0.9292929293	0.2275991256
212	0.930976431	0.2264038354
213	0.9326599327	0.225828002
214	0.9326599327	0.2254557267
215	0.9326599327	0.224246386
216	0.9326599327	0.223750017
217	0.9326599327	0.2232355244
218	0.9326599327	0.2231413772
219	0.9326599327	0.2222355441
220	0.9326599327	0.2220057704
221	0.9326599327	0.2213518113
222	0.9343434343	0.2207744031
223	0.9343434343	0.2206208231
224	0.9326599327	0.2197398549
225	0.9343434343	0.21928709
226	0.936026936	0.2183449114
227	0.936026936	0.2167495339
228	0.936026936	0.2165143747
229	0.936026936	0.2161126842
230	0.936026936	0.2158748763
231	0.936026936	0.2157309199
232	0.936026936	0.2152636335
233	0.936026936	0.2144250662
234	0.936026936	0.2135880211
235	0.936026936	0.2132805902
236	0.936026936	0.213043494
237	0.9377104377	0.2122297694
238	0.9393939394	0.2116663037
239	0.9393939394	0.211096977
240	0.9427609428	0.2107285901
241	0.9427609428	0.2102779138
242	0.9427609428	0.2100575409
243	0.9427609428	0.2089888303
244	0.9427609428	0.2083486099
245	0.9444444444	0.2076404288
246	0.9444444444	0.2071958129
247	0.9444444444	0.2068714119
248	0.9461279461	0.2064240783
249	0.9444444444	0.2060816416
250	0.9461279461	0.2056032627
251	0.9461279461	0.2045624474
252	0.9461279461	0.2040514499
253	0.9461279461	0.2035973136
254	0.9461279461	0.202828952
255	0.9461279461	0.2025411597
256	0.9461279461	0.2015918097
257	0.9461279461	0.2009309506
258	0.9461279461	0.2007535565
259	0.9461279461	0.2004465105
260	0.9461279461	0.1989895551
261	0.9461279461	0.1985695594
262	0.9461279461	0.1969224935
263	0.9461279461	0.1963620451
264	0.9461279461	0.1959708055
265	0.9461279461	0.1955031541
266	0.9461279461	0.1951728382
267	0.9461279461	0.1946624378
268	0.9461279461	0.1944418708
269	0.9461279461	0.1941238085
270	0.9461279461	0.1935360536
271	0.9461279461	0.1933235605
272	0.9478114478	0.1928445901
273	0.9478114478	0.1925773768
274	0.9478114478	0.192365819
275	0.9461279461	0.1920972702
276	0.9461279461	0.1917023292
277	0.9461279461	0.1915775018
278	0.9478114478	0.191287597
279	0.9494949495	0.1904988825
280	0.9494949495	0.1900721492
281	0.9494949495	0.1896030771
282	0.9494949495	0.1893797677
283	0.9494949495	0.1887193381
284	0.9494949495	0.1879332966
285	0.9494949495	0.1871180411
286	0.9494949495	0.1867520704
287	0.9511784512	0.1860203645
288	0.9511784512	0.1855068112
289	0.9511784512	0.1852768426
290	0.9511784512	0.184599805
291	0.9511784512	0.1836550677
292	0.9511784512	0.1832318468
293	0.9511784512	0.1826304671
294	0.9511784512	0.1820811049
295	0.9511784512	0.1818657244
296	0.9511784512	0.1811595741
297	0.9511784512	0.1805888186
298	0.9545454545	0.1796896021
299	0.9545454545	0.1794086763
300	0.9545454545	0.1786972156
301	0.9545454545	0.1783197199
302	0.9562289562	0.1779197725
303	0.9562289562	0.1778274399
304	0.9562289562	0.1770979126
305	0.9562289562	0.175652814
306	0.9562289562	0.1748809918
307	0.9562289562	0.1746493721
308	0.9562289562	0.1743829191
309	0.9562289562	0.1741270268
310	0.9562289562	0.1732581293
311	0.9562289562	0.1728779529
312	0.9562289562	0.1726249418
313	0.9562289562	0.1719960494
314	0.9562289562	0.1716623423
315	0.9562289562	0.1715252095
316	0.9562289562	0.1712603573
317	0.9562289562	0.1707781328
318	0.9562289562	0.1703364971
319	0.9562289562	0.1697658558
320	0.9562289562	0.169484562
321	0.9562289562	0.1687904511
322	0.9562289562	0.1679073992
323	0.9562289562	0.167671064
324	0.9562289562	0.1672321956
325	0.9562289562	0.16688607
326	0.9562289562	0.1665210979
327	0.9562289562	0.1654370991
328	0.9562289562	0.1649126889
329	0.9562289562	0.1643020847
330	0.9579124579	0.1639893661
331	0.9595959596	0.1636544052
332	0.9579124579	0.1631989394
333	0.9595959596	0.1626493948
334	0.9612794613	0.1624324831
335	0.9612794613	0.1620899035
336	0.9612794613	0.1616001319
337	0.9612794613	0.1613644905
338	0.9612794613	0.1609520289
339	0.9612794613	0.1606486198
340	0.9612794613	0.1601577474
341	0.9612794613	0.1592421729
342	0.9612794613	0.1590825938
343	0.9612794613	0.1587737198
344	0.9612794613	0.1584620681
345	0.9612794613	0.1578804333
346	0.9612794613	0.1571818286
347	0.9612794613	0.1568838502
348	0.9612794613	0.1564180241
349	0.9612794613	0.1560610837
350	0.9612794613	0.1554816961
351	0.9612794613	0.1552239318
352	0.9612794613	0.1548281726
353	0.9612794613	0.1544662943
354	0.9612794613	0.1543075087
355	0.9612794613	0.1538457379
356	0.9612794613	0.1532232078
357	0.9612794613	0.1527668232
358	0.9612794613	0.1524402688
359	0.9612794613	0.1522148598
360	0.9612794613	0.1517192959
361	0.9612794613	0.1514285495
362	0.9612794613	0.1511642713
363	0.962962963	0.150863415
364	0.962962963	0.1504543464
365	0.962962963	0.1500199887
366	0.9646464646	0.149549892
367	0.9646464646	0.1492273428
368	0.9646464646	0.1484829386
369	0.9646464646	0.1480585138
370	0.9646464646	0.1473154688
371	0.9646464646	0.147041142
372	0.9646464646	0.1468565027
373	0.9646464646	0.1463056966
374	0.9646464646	0.1460840836
375	0.9646464646	0.1456776471
376	0.9646464646	0.1453422487
377	0.9646464646	0.1451557836
378	0.9646464646	0.1448851139
379	0.9646464646	0.1443712986
380	0.9646464646	0.144215962
381	0.9646464646	0.1433103816
382	0.9646464646	0.1432483479
383	0.9646464646	0.1428277182
384	0.9663299663	0.1425368162
385	0.9663299663	0.1424122749
386	0.9663299663	0.1420215078
387	0.9663299663	0.1416861403
388	0.9663299663	0.1411452302
389	0.9663299663	0.1408091875
390	0.9663299663	0.1405158211
391	0.9663299663	0.1403674065
392	0.9663299663	0.1402248656
393	0.968013468	0.1400332218
394	0.968013468	0.1398952791
395	0.968013468	0.1392879696
396	0.968013468	0.1388547461
397	0.968013468	0.1383664055
398	0.968013468	0.1380420134
399	0.968013468	0.1377856535
400	0.9696969697	0.1375325315
401	0.9713804714	0.1371292234
402	0.9713804714	0.1367153766
403	0.9713804714	0.1364201683
404	0.9696969697	0.1360317753
405	0.9696969697	0.135823658
406	0.9713804714	0.1356408541
407	0.9713804714	0.1351257715
408	0.9730639731	0.1348579234
409	0.9713804714	0.134585787
410	0.9696969697	0.1342675619
411	0.9713804714	0.1341009793
412	0.9713804714	0.133756252
413	0.9713804714	0.1334212051
414	0.9713804714	0.1331959927
415	0.9730639731	0.1328173719
416	0.9730639731	0.1324571918
417	0.9730639731	0.1320708754
418	0.9730639731	0.1319419533
419	0.9730639731	0.1315340444
420	0.9730639731	0.131195655
421	0.9730639731	0.1308444269
422	0.9730639731	0.130719109
423	0.9730639731	0.1306278364
424	0.9764309764	0.1304710888
425	0.9764309764	0.1303072267
426	0.9764309764	0.1300915676
427	0.9764309764	0.1298247567
428	0.9764309764	0.1295589316
429	0.9764309764	0.129216478
430	0.9764309764	0.1287308543
431	0.9764309764	0.1283469746
432	0.9764309764	0.1279037927
433	0.9764309764	0.1276560469
434	0.9764309764	0.1273118166
435	0.9764309764	0.1270382346
436	0.9764309764	0.1266316432
437	0.9764309764	0.1261428378
438	0.9764309764	0.1259314169
439	0.9764309764	0.1257762193
440	0.9764309764	0.1256575454
441	0.9764309764	0.1251855326
442	0.9764309764	0.1250290849
443	0.9764309764	0.1248343325
444	0.9764309764	0.1241818531
445	0.9764309764	0.1237571381
446	0.9764309764	0.1236202446
447	0.9764309764	0.1233046971
448	0.9764309764	0.1227620681
449	0.9764309764	0.1223698892
450	0.9764309764	0.1221181345
451	0.9764309764	0.1215489403
452	0.9764309764	0.1212346314
453	0.9764309764	0.1210563531
454	0.9764309764	0.120879037
455	0.9764309764	0.1207038723
456	0.9764309764	0.1204983888
457	0.9764309764	0.1202920296
458	0.9781144781	0.1200972711
459	0.9781144781	0.1197958399
460	0.9781144781	0.1197004221
461	0.9781144781	0.1193755865
462	0.9781144781	0.1192072871
463	0.9781144781	0.1187994982
464	0.9781144781	0.1186812886
465	0.9781144781	0.1185832638
466	0.9797979798	0.1182910981
467	0.9797979798	0.1179501259
468	0.9797979798	0.1178218667
469	0.9797979798	0.1174832118
470	0.9797979798	0.1169000279
471	0.9797979798	0.1163428088
472	0.9797979798	0.1159524755
473	0.9797979798	0.1158604995
474	0.9797979798	0.11568799
475	0.9797979798	0.1153919832
476	0.9797979798	0.1152242943
477	0.9797979798	0.114958071
478	0.9797979798	0.114678445
479	0.9797979798	0.114463331
480	0.9797979798	0.1142760389
481	0.9797979798	0.1142031402
482	0.9797979798	0.1140526823
483	0.9797979798	0.1136594816
484	0.9797979798	0.1134923553
485	0.9797979798	0.1131599489
486	0.9797979798	0.1128980719
487	0.9797979798	0.112775385
488	0.9797979798	0.1126959592
489	0.9797979798	0.1124849217
490	0.9797979798	0.1121777801
491	0.9797979798	0.1120313426
492	0.9797979798	0.1116461011
493	0.9797979798	0.1115686591
494	0.9797979798	0.1110719092
495	0.9797979798	0.1105418926
496	0.9797979798	0.1102561217
497	0.9797979798	0.1101140727
498	0.9797979798	0.1098070364
499	0.9797979798	0.1096674458
